CustomerID,Recency,Frequency,Monetary,Cluster
12437.0,-0.9053403195403356,1.7835245117920593,0.3223276500377182,3
12438.0,-0.7853434878038954,-0.2951776193616089,0.0948559313984738,0
12441.0,2.744563312443056,-0.4250965025587132,-0.209242969370712,1
12442.0,-0.8953405835622991,-0.4250965025587132,-0.209408742378485,0
12444.0,-0.7153453359576386,0.0945790302297038,0.3283410937089488,0
12445.0,-0.7053455999796019,-0.4250965025587132,-0.2137099400164087,0
12446.0,-0.345355104770281,-0.4250965025587132,-0.1170375747921913,0
12447.0,1.5045960511665069,-0.4250965025587132,-0.1755387579782497,1
12448.0,-0.4853514084627947,-0.4250965025587132,-0.1785471486696479,0
12449.0,-0.7053455999796019,-0.0353398529674004,0.2239630650495893,0
12450.0,0.6346190210773148,-0.2951776193616089,-0.2065360852907667,1
12451.0,-0.8153426957380054,0.0945790302297038,0.7767136894847018,0
12452.0,-0.7553442798697854,-0.2951776193616089,-0.1806476818151212,0
12453.0,0.4146248295605075,-0.4250965025587132,-0.1498828817416952,0
12454.0,-0.3653545767263543,-0.4250965025587132,0.1640010767681886,0
12455.0,-0.1953590650997306,0.2244979134268081,0.0459039410024565,0
12456.0,-0.4853514084627947,-0.1652587361645046,0.1253615025402816,0
12457.0,-0.2653572169459874,0.3544167966239123,0.0343743726833146,0
12458.0,-0.215358537055804,-0.2951776193616089,-0.123146699528311,0
12461.0,0.0146353904390399,-0.2951776193616089,-0.1365553994590549,0
12462.0,-0.7353448079137119,-0.2951776193616089,-0.0962013540567971,0
12463.0,-0.3953537846604644,-0.0353398529674004,-0.0789353721263943,0
12464.0,-0.8253424317160422,0.4843356798210166,-0.0937025206644596,0
12465.0,-0.7553442798697854,-0.2951776193616089,-0.1459777592095917,0
12468.0,0.9546105723744888,-0.2951776193616089,-0.1473851609198798,1
12471.0,-0.9053403195403356,3.34255111015731,1.9770137348201515,3
12472.0,-0.6053482401992349,0.3544167966239123,0.5026419545328776,0
12473.0,-0.6353474481333451,0.0945790302297038,0.2096398321497887,0
12474.0,-0.7553442798697854,1.7835245117920593,0.5920570222423056,3
12475.0,-0.3853540486824277,-0.4250965025587132,-0.1480705043614113,0
12476.0,-0.7653440158478221,0.8740923294123294,0.5298231649550488,0
12477.0,-0.6953458640015652,0.2244979134268081,1.2422376724270947,0
12478.0,-0.8853408475842623,-0.4250965025587132,-0.1527866908040286,0
12479.0,-0.8153426957380054,-0.4250965025587132,-0.169896912861356,0
12480.0,-0.6453471841113817,-0.0353398529674004,0.1365528494207456,0
12481.0,-0.6953458640015652,0.7441734462152251,0.3940784355698792,0
12483.0,-0.7553442798697854,0.4843356798210166,0.0479199187882604,0
12484.0,-0.5953485042211982,0.2244979134268081,0.2767467483232604,0
12488.0,-0.8253424317160422,-0.1652587361645046,-0.0840665473737051,0
12489.0,2.4345714971239194,-0.4250965025587132,-0.1912883062872117,1
12490.0,-0.8753411116062256,0.7441734462152251,0.3742312900285135,0
12491.0,-0.5353500883529781,-0.4250965025587132,-0.1773288839480942,0
12492.0,-0.2953564248800975,-0.2951776193616089,-0.1992676620707576,0
12493.0,0.7346163808576817,-0.2951776193616089,-0.1802949969596577,1
12494.0,-0.7653440158478221,0.3544167966239123,-0.0899142180371626,0
12497.0,-0.1053614412974004,-0.4250965025587132,-0.1124993996330887,0
12498.0,-0.7153453359576386,-0.1652587361645046,-0.183637158807646,0
12500.0,-0.6953458640015652,0.8740923294123294,0.2451608712046228,0
12501.0,2.444571233101956,-0.4250965025587132,0.0128083056855101,1
12502.0,0.0346348623951132,0.0945790302297038,0.1857551681842054,0
12504.0,-0.7453445438917486,-0.2951776193616089,-0.1749201687680361,0
12506.0,1.40459869138614,-0.4250965025587132,-0.2203742374429898,1
12507.0,0.4146248295605075,-0.1652587361645046,-0.0833823165026956,0
12508.0,-0.6653466560674551,-0.2951776193616089,-0.184241284601074,0
12509.0,1.9145852262660112,-0.4250965025587132,-0.2089147610667318,1
12510.0,0.5046224533628378,-0.2951776193616089,-0.1192337890025538,0
12512.0,-0.2653572169459874,-0.2951776193616089,-0.213194819864738,0
12513.0,0.204630374021737,-0.4250965025587132,-0.1604300502899405,0
12514.0,1.7445897146393876,-0.4250965025587132,-0.1153275538999284,1
12515.0,2.604567008750543,-0.4250965025587132,-0.1858622998515796,1
12516.0,-0.1453603852095471,-0.2951776193616089,-0.0825757028742696,0
12517.0,-0.6453471841113817,0.0945790302297038,0.0499069697404931,0
12518.0,-0.9153400555183724,0.0945790302297038,0.0002918873133835,0
12519.0,-0.2853566889020608,-0.4250965025587132,-0.1906307771087294,0
12520.0,-0.1353606492315104,0.0945790302297038,0.0645283715401808,0
12521.0,0.5046224533628378,-0.4250965025587132,-0.1618330017181407,1
12522.0,-0.5353500883529781,-0.2951776193616089,-0.2071101716801016,0
12523.0,-0.7353448079137119,0.8740923294123294,-0.0294270964693935,0
12524.0,-0.8353421676940789,0.4843356798210166,0.2705163534002462,0
12526.0,-0.9153400555183724,-0.1652587361645046,-0.0820639204341649,0
12527.0,-0.1053614412974004,-0.1652587361645046,-0.1897551841079414,0
12528.0,-0.8353421676940789,0.2244979134268081,-0.0134383454982086,0
12530.0,-0.3253556328142076,-0.0353398529674004,-0.0436112580539483,0
12531.0,-0.7753437518258587,-0.4250965025587132,-0.2146200227033775,0
12532.0,-0.6253477121553084,-0.4250965025587132,-0.1896305762094812,0
12534.0,0.3846256216263975,-0.4250965025587132,-0.1073726746678657,0
12535.0,-0.0053640815170334,-0.2951776193616089,-0.148852641438354,0
12536.0,-0.4953511444408313,-0.1652587361645046,1.1734908273042444,0
12538.0,-0.6353474481333451,-0.4250965025587132,-0.1880596266324641,0
12539.0,-0.7053455999796019,-0.0353398529674004,0.3909665758199381,0
12540.0,-0.7253450719356752,1.653605628594955,1.2623195703485954,3
12541.0,-0.6253477121553084,-0.1652587361645046,-0.1193884363051072,0
12544.0,-0.5653492962870882,-0.4250965025587132,-0.1870861274257431,0
12545.0,-0.1753595931436572,-0.2951776193616089,-0.1172511883324089,0
12546.0,-0.4553522005286846,-0.2951776193616089,-0.0993265646530018,0
12547.0,1.0546079321548558,-0.2951776193616089,-0.2054324153329757,1
12548.0,0.7346163808576817,-0.4250965025587132,-0.2179599594103218,1
12550.0,-0.1353606492315104,-0.4250965025587132,-0.1212074891085229,0
12551.0,2.654565688640726,-0.4250965025587132,-0.2098604460104035,1
12552.0,-0.5353500883529781,-0.2951776193616089,-0.1798410681866953,0
12553.0,-0.8453419036721156,0.7441734462152251,0.1822405579053123,0
12556.0,-0.4253529925945745,-0.2951776193616089,-0.161384635797788,0
12557.0,-0.7653440158478221,0.0945790302297038,1.1055272318288585,0
12558.0,-0.8453419036721156,-0.4250965025587132,-0.19851667696843,0
12559.0,2.184578097673002,-0.2951776193616089,-0.1660574319900486,1
12560.0,-0.8753411116062256,-0.1652587361645046,0.0088720311787916,0
12561.0,2.1045802098487085,-0.4250965025587132,-0.2019778838622687,1
12562.0,-0.8453419036721156,0.3544167966239123,0.1921936137948273,0
12564.0,1.684591298771167,-0.4250965025587132,-0.1777182836307826,1
12565.0,1.9645839061561947,-0.4250965025587132,-0.2123170017229062,1
12566.0,-0.0653624973852536,-0.4250965025587132,-0.1894280883744832,0
12567.0,-0.6953458640015652,0.7441734462152251,0.8174070688961594,0
12569.0,-0.9053403195403356,3.602388876551519,0.2303492198456787,3
12571.0,-0.5253503523749414,-0.2951776193616089,-0.1707413538875288,0
12572.0,-0.8353421676940789,-0.2951776193616089,-0.1150227095769094,0
12573.0,1.3446002755179198,-0.4250965025587132,-0.2106904236197908,1
12574.0,2.234576777563185,-0.4250965025587132,-0.204247527727081,1
12576.0,-0.5653492962870882,0.0945790302297038,-0.0821562637874881,0
12577.0,-0.5753490322651249,-0.1652587361645046,-0.1553667418444696,0
12578.0,-0.7153453359576386,-0.2951776193616089,0.0823573141546988,0
12579.0,-0.1453603852095471,-0.4250965025587132,-0.1795517998509839,0
12580.0,1.5445949950786535,-0.4250965025587132,-0.1823020741812858,1
12581.0,-0.5253503523749414,-0.4250965025587132,-0.2065549989896402,0
12582.0,1.4645971072543602,-0.2951776193616089,-0.1716592245681514,1
12583.0,-0.8953405835622991,1.3937678622007466,0.5815532439444171,3
12584.0,-0.8853408475842623,0.6142545630181209,0.0315840458142218,0
12585.0,1.4145984273641767,-0.2951776193616089,-0.0015761185929986,1
12586.0,-0.7553442798697854,-0.4250965025587132,-0.2066406669198316,0
12587.0,-0.8453419036721156,-0.4250965025587132,-0.2125306152631239,0
12588.0,-0.5353500883529781,-0.4250965025587132,-0.2046424902623792,0
12589.0,-0.6353474481333451,-0.2951776193616089,-0.1566039202648967,0
12590.0,1.1846044998693328,-0.2951776193616089,0.8689168589221784,1
12591.0,2.244576513541222,-0.4250965025587132,-0.1781688746921792,1
12592.0,-0.0053640815170334,-0.2951776193616089,-0.1798655447381786,0
12593.0,0.1646314301095902,-0.1652587361645046,-0.1820350572560138,0
12594.0,-0.5453498243310149,0.7441734462152251,0.1428488860045558,0
12596.0,-0.4153532566165378,-0.2951776193616089,-0.1597647331178044,0
12597.0,-0.7353448079137119,-0.0353398529674004,0.1954734716935854,0
12598.0,-0.8253424317160422,0.4843356798210166,0.107787338575294,0
12599.0,-0.6353474481333451,0.3544167966239123,-0.1136698238221978,0
12600.0,-0.6353474481333451,0.7441734462152251,0.0606098981618137,0
12601.0,0.9746100443305624,0.0945790302297038,-0.1643496362388296,1
12602.0,-0.3353553687922443,-0.4250965025587132,-0.2115159509470901,0
12603.0,-0.7053455999796019,-0.4250965025587132,-0.1463104177956598,0
12604.0,-0.1353606492315104,-0.2951776193616089,-0.2002723132520936,0
12607.0,-0.3253556328142076,-0.4250965025587132,-0.0528200042642675,0
12609.0,-0.1453603852095471,-0.1652587361645046,-0.1031816215116168,0
12610.0,-0.6953458640015652,0.0945790302297038,0.005037000589572,0
12611.0,-0.4053535206385011,-0.4250965025587132,-0.0957863652521034,0
12612.0,-0.1853593291216939,-0.4250965025587132,-0.1502222157508951,0
12613.0,-0.3553548407483177,0.0945790302297038,0.1435342294460873,0
12614.0,1.8545868103977912,-0.4250965025587132,-0.1934389051061736,1
12615.0,-0.9053403195403356,-0.0353398529674004,0.0263594146430657,0
12616.0,0.0246351264170766,-0.2951776193616089,-0.1491919754475539,0
12617.0,-0.6353474481333451,-0.4250965025587132,-0.1889964110119601,0
12618.0,-0.7053455999796019,-0.4250965025587132,-0.2088246428544524,0
12619.0,-0.7653440158478221,0.6142545630181209,0.1765619979611938,0
12620.0,-0.7753437518258587,-0.1652587361645046,-0.0795328224966904,0
12621.0,-0.9053403195403356,2.043362278186268,1.2945206989658806,3
12622.0,1.3945989554081033,-0.4250965025587132,-0.2085142356788237,1
12623.0,1.8345873384417175,-0.4250965025587132,-0.1946071041542387,1
12624.0,0.1346322221754802,-0.2951776193616089,-0.1572213969045882,0
12625.0,1.1946042358473694,-0.2951776193616089,0.0700422710470483,1
12626.0,-0.6953458640015652,0.6142545630181209,0.5080234581476312,0
12627.0,-0.8153426957380054,0.3544167966239123,0.2697164151949521,0
12628.0,-0.8853408475842623,-0.1652587361645046,-0.1410524095088447,0
12630.0,-0.8253424317160422,-0.2951776193616089,-0.0871572682837289,0
12631.0,-0.3553548407483177,-0.4250965025587132,-0.1572914888474721,0
12633.0,-0.3353553687922443,-0.0353398529674004,0.012206405033126,0
12635.0,-0.0253635534731068,-0.2951776193616089,-0.0406184433498576,0
12637.0,-0.2553574809679507,0.4843356798210166,0.4414272118437423,0
12638.0,-0.5953485042211982,-0.4250965025587132,-0.1538213813894577,0
12639.0,1.4645971072543602,-0.4250965025587132,-0.1744695777066396,1
12640.0,-0.6853461280235285,-0.1652587361645046,-0.0978713224102692,0
12641.0,0.2246298459778104,-0.4250965025587132,-0.2078689447760829,0
12642.0,-0.6753463920454919,-0.1652587361645046,-0.1158193100706377,0
12643.0,0.3546264136922874,0.2244979134268081,0.1435631562796584,0
12644.0,0.3746258856483608,-0.4250965025587132,-0.1753807729641304,0
12645.0,-0.5853487682431616,-0.0353398529674004,-0.0310503368609431,0
12646.0,-0.8753411116062256,-0.2951776193616089,-0.0786917191820835,0
12647.0,-0.7053455999796019,1.0040112126094336,0.1856383482793989,0
12648.0,0.6246192850992781,-0.4250965025587132,-0.1931663253282917,1
12649.0,0.1446319581535169,-0.1652587361645046,-0.1591817461642937,0
12650.0,-0.8953405835622991,-0.4250965025587132,-0.1935679632867217,0
12651.0,2.4245717611458826,-0.4250965025587132,-0.2158683268290243,1
12652.0,2.384572817233736,-0.4250965025587132,-0.126197367899544,1
12653.0,0.5646208692310579,-0.2951776193616089,0.0173097660173877,1
12654.0,-0.8153426957380054,0.0945790302297038,-0.1615771104980883,0
12656.0,-0.7553442798697854,0.0945790302297038,0.2221696013681789,0
12657.0,-0.8153426957380054,-0.0353398529674004,-0.0457362677509049,0
12658.0,-0.7353448079137119,-0.4250965025587132,-0.1522237301199134,0
12659.0,-0.6253477121553084,-0.4250965025587132,-0.2183515842340541,0
12660.0,-0.8153426957380054,-0.4250965025587132,-0.2012825272860395,0
12662.0,-0.9153400555183724,0.8740923294123294,0.1997635436262895,0
12664.0,-0.8453419036721156,0.6142545630181209,0.3145919471984831,0
12665.0,2.324574401365516,-0.4250965025587132,-0.2215424364910549,1
12667.0,-0.345355104770281,-0.4250965025587132,-0.1595577950007185,0
12668.0,-0.8053429597599688,-0.0353398529674004,0.195020655491145,0
12669.0,0.5846203411871314,-0.1652587361645046,0.0767410581598103,1
12670.0,-0.8253424317160422,0.0945790302297038,0.1047800604544177,0
12672.0,2.374573081255699,-0.4250965025587132,-0.2034186626882157,1
12673.0,-0.8753411116062256,-0.2951776193616089,-0.1606269752723286,0
12674.0,-0.5353500883529781,-0.0353398529674004,-0.0093084837206679,0
12676.0,-0.6753463920454919,0.2244979134268081,-0.0804251040553078,0
12678.0,-0.505350880418868,1.0040112126094336,1.7327388635876424,3
12679.0,-0.3353553687922443,-0.0353398529674004,-0.1047203065434968,0
12680.0,-0.9153400555183724,-0.0353398529674004,-0.1325579335736282,0
12681.0,-0.7753437518258587,2.303200044580476,1.30540942666437,3
12682.0,-0.8853408475842623,3.4724699933544145,1.138599503164843,3
12683.0,-0.8853408475842623,1.3937678622007466,0.7145265601593672,3
12684.0,-0.8453419036721156,0.3544167966239123,0.0255183113284588,0
12685.0,-0.6453471841113817,0.2244979134268081,0.0899862102238251,0
12686.0,2.79456199233324,-0.4250965025587132,-0.2186341771466337,1
12688.0,0.2146301099997737,-0.4250965025587132,0.3136941027872558,0
12689.0,-0.6653466560674551,-0.2951776193616089,-0.0897462198883457,0
12690.0,1.134605819979149,-0.4250965025587132,-0.1852715249044152,1
12691.0,-0.6453471841113817,0.2244979134268081,-0.1133115761141245,0
12693.0,0.3446266777142507,-0.0353398529674004,-0.1333256072337853,0
12694.0,-0.2253582730338406,-0.2951776193616089,-0.131794710195559,0
12695.0,-0.8553416396501522,-0.0353398529674004,-0.1637889006957583,0
12697.0,-0.6353474481333451,-0.1652587361645046,-0.1220129901664268,0
12700.0,-0.8453419036721156,-0.0353398529674004,0.3210570945016321,0
12701.0,-0.1253609132534738,-0.2951776193616089,-0.1398007676716321,0
12702.0,-0.7253450719356752,-0.4250965025587132,-0.2041863363483728,0
12703.0,-0.215358537055804,-0.4250965025587132,-0.1970046936290772,0
12704.0,-0.8553416396501522,0.4843356798210166,0.0318833272846309,0
12705.0,-0.7753437518258587,0.6142545630181209,0.5355940682524905,0
12707.0,1.9945831140903048,-0.4250965025587132,-0.161416900342925,1
12708.0,-0.6253477121553084,0.7441734462152251,0.0732787386954497,0
12709.0,-0.7753437518258587,1.3937678622007466,0.8547048830745745,3
12710.0,0.0446345983731499,-0.1652587361645046,-0.1007150526644164,0
12712.0,-0.6353474481333451,1.133930095806538,0.2605488340939457,0
12713.0,-0.9153400555183724,-0.4250965025587132,-0.1341444591379529,0
12714.0,-0.8353421676940789,0.0945790302297038,0.2953422520274134,0
12715.0,0.1346322221754802,-0.4250965025587132,-0.1891822102891285,0
12716.0,-0.8853408475842623,-0.2951776193616089,-0.1113434388607652,0
12717.0,0.5846203411871314,-0.2951776193616089,-0.1138478351057125,1
12718.0,-0.215358537055804,-0.4250965025587132,-0.2020446380935867,0
12719.0,-0.8753411116062256,-0.2951776193616089,-0.1567963949651969,0
12720.0,-0.8953405835622991,2.692956694171789,0.4147066056176656,3
12721.0,-0.6053482401992349,0.2244979134268081,0.0669615632717222,0
12722.0,-0.0753622333632903,-0.0353398529674004,-0.1175582577964717,0
12723.0,-0.8853408475842623,0.0945790302297038,-0.1478824799431989,0
12724.0,-0.8753411116062256,-0.0353398529674004,-0.1137999945732679,0
12725.0,2.784562256355203,-0.4250965025587132,-0.180955863849706,1
12726.0,-0.6453471841113817,0.3544167966239123,0.0617291441069123,0
12727.0,-0.8153426957380054,0.3544167966239123,0.2143293168998788,0
12728.0,-0.215358537055804,-0.0353398529674004,-0.1355040203157963,0
12729.0,0.2146301099997737,-0.4250965025587132,-0.1781510735638277,0
12731.0,-0.6853461280235285,1.0040112126094336,1.8737516143943247,3
12732.0,0.8746126845501954,-0.4250965025587132,-0.2022660396274581,1
12733.0,1.4145984273641767,-0.4250965025587132,-0.1858344855885304,1
12734.0,2.604567008750543,-0.4250965025587132,-0.2162688522169323,1
12735.0,2.2245770415851487,-0.2951776193616089,-0.1418189705984799,1
12736.0,2.4045722891898094,-0.4250965025587132,-0.2025174805654226,1
12738.0,2.79456199233324,-0.4250965025587132,-0.2112678477206915,1
12739.0,-0.1453603852095471,-0.2951776193616089,-0.1158437866221209,0
12740.0,-0.2853566889020608,-0.4250965025587132,-0.1809781152601454,0
12743.0,0.4146248295605075,-0.2951776193616089,-0.1677574397476139,0
12744.0,-0.4053535206385011,0.3544167966239123,2.138919447458848,3
12747.0,-0.9053403195403356,0.8740923294123294,0.238284072808346,0
12748.0,-0.9153400555183724,26.59803120243897,3.523006129888516,2
12749.0,-0.8853408475842623,0.0945790302297038,0.2265876189109091,0
12750.0,0.3646261496703241,-0.4250965025587132,-0.1978580352194257,0
12752.0,-0.115361177275437,-0.4250965025587132,0.2572834396119731,0
12753.0,-0.6953458640015652,0.2244979134268081,2.15561913099357,0
12754.0,1.4345978993202502,-0.1652587361645046,0.1064144265511869,1
12755.0,1.8845860183319008,-0.2951776193616089,0.195554689341689,1
12756.0,-0.0553627614072169,-0.4250965025587132,-0.2160819403692419,0
12757.0,-0.7653440158478221,1.133930095806538,0.6456061540350899,3
12758.0,0.2446293179338838,-0.2951776193616089,0.0820324435622845,0
12759.0,-0.4053535206385011,-0.1652587361645046,-0.0581681307633619,0
12762.0,-0.8453419036721156,-0.2951776193616089,-0.0173278920430046,0
12763.0,0.4546237734726543,-0.2951776193616089,-0.1735817464301101,0
12764.0,2.244576513541222,-0.4250965025587132,-0.0400955352045332,1
12766.0,-0.8853408475842623,0.3544167966239123,0.5490939989660356,0
12769.0,1.4645971072543602,-0.4250965025587132,-0.1013180658873224,1
12770.0,1.1846044998693328,-0.4250965025587132,-0.0781932875882424,1
12772.0,-0.3253556328142076,-0.4250965025587132,-0.1292580494054747,0
12775.0,-0.7553442798697854,0.0945790302297038,-0.0743449061527592,0
12778.0,-0.7253450719356752,0.2244979134268081,-0.1370727447517695,0
12779.0,-0.5453498243310149,0.4843356798210166,0.2144027465543286,0
12781.0,-0.2853566889020608,-0.2951776193616089,-0.1365709754463624,0
12782.0,-0.8753411116062256,0.0945790302297038,0.0307796573268398,0
12783.0,-0.9053403195403356,0.2244979134268081,0.0190965542756664,0
12784.0,-0.8353421676940789,-0.2951776193616089,-0.1646433548566288,0
12785.0,2.714564104508946,-0.4250965025587132,-0.1938449933466914,1
12787.0,-0.8253424317160422,-0.1652587361645046,-0.1769661859579331,0
12789.0,-0.2753569529240241,-0.4250965025587132,-0.2183326705351807,0
12790.0,0.9946095162866356,-0.4250965025587132,-0.1924019893797005,1
12791.0,2.814561464289313,-0.4250965025587132,-0.2071235225263652,1
12792.0,1.6445923548590209,-0.4250965025587132,-0.1839887310925875,1
12793.0,2.4245717611458826,-0.2951776193616089,-0.1678631339472007,1
12794.0,-0.3953537846604644,-0.2951776193616089,-0.1328249504989002,0
12795.0,-0.7353448079137119,-0.4250965025587132,-0.1806576949498189,0
12797.0,2.73456357646502,-0.4250965025587132,-0.2002890018099231,1
12798.0,-0.8253424317160422,-0.1652587361645046,0.5476932726788794,0
12802.0,0.9446108363964524,-0.4250965025587132,-0.1809803404011893,1
12808.0,-0.5553495603090515,-0.1652587361645046,-0.1747421574845214,0
12809.0,0.854613212594122,-0.4250965025587132,-0.1741124425690882,1
12811.0,1.684591298771167,-0.1652587361645046,-0.171270937455985,1
12812.0,-0.4753516724847579,-0.4250965025587132,-0.2030025613130001,0
12814.0,0.0946332782633334,-0.4250965025587132,-0.2145421427668398,0
12815.0,0.5546211332530212,-0.2951776193616089,-0.1102342060503643,1
12816.0,0.0346348623951132,-0.2951776193616089,-0.1648903455125054,0
12817.0,1.8845860183319008,-0.4250965025587132,-0.210078509832709,1
12818.0,1.694591034749204,-0.4250965025587132,-0.0569843557279893,1
12820.0,-0.8953405835622991,-0.0353398529674004,-0.1237096602124262,0
12821.0,1.2146037078034428,-0.4250965025587132,-0.2182358768997696,1
12822.0,-0.215358537055804,-0.2951776193616089,-0.1229820390910599,0
12823.0,-0.1753595931436572,0.0945790302297038,-0.0327948474393871,0
12824.0,-0.3253556328142076,-0.4250965025587132,-0.1843692302111002,0
12826.0,-0.8953405835622991,0.3544167966239123,-0.0644786307639576,0
12827.0,-0.8653413756281889,-0.1652587361645046,-0.1806944097770438,0
12828.0,-0.8953405835622991,0.2244979134268081,-0.1152129591361657,0
12829.0,2.444571233101956,-0.2951776193616089,-0.1959533144858185,1
12830.0,-0.5453498243310149,0.2244979134268081,0.5296251274021386,0
12831.0,1.694591034749204,-0.4250965025587132,-0.2046258017045497,1
12832.0,-0.6053482401992349,-0.2951776193616089,-0.1859368420765514,0
12833.0,0.5246219253189112,-0.4250965025587132,-0.1821151623335954,1
12834.0,1.9045854902879744,-0.4250965025587132,-0.1937971528142468,1
12836.0,-0.3353553687922443,-0.0353398529674004,0.0621474706231718,0
12837.0,0.8046145327039386,-0.4250965025587132,-0.213632060079871,1
